taxon	P7	P8	P10	P14	P23	P25	P34	P35	P52	P55	P59	P61	P63	P67	P68	P69	P24	P28	P30	P32	P46	P53	P54	P66
Janthinobacterium	0.460105528785432	0.0798480568345354	0.497528965083539	2.40263721709648	-0.762210844766823	1.05183481249992	-0.0771454605597706	0.237982795700733	-0.858594369876242	-0.555012446493574	-0.321751197563429	-0.0861035422052198	-0.203981652801535	0.273810851288248	-0.242838790113209	-1.01081178560792	0.962968651361029	0.31255229782635	-0.761947712500473	-0.999914473769523	-1.22875151084687	2.62950730388049	-0.968237568757042	-0.831475124495105
Jeongeupia	0.953733938545213	-0.960900434457574	0.110789475236507	-0.960900434457574	-0.22197486971019	1.34254392302686	-0.426835668107908	1.67227120802882	-0.03884847547308	-0.960900434457574	-0.960900434457574	0.440021428443603	2.29909068756355	0.232409397347862	0.111083352008474	0.626549745528523	-0.960900434457574	-0.603871561241085	1.71748190819712	-0.960900434457574	-0.960900434457574	0.220033612156893	-0.747274625890567	-0.960900434457574
Jeotgalibaca	-0.515661028630147	-0.503464913410612	1.63487832111804	0.962196564911284	0.0992409126968568	-0.0594379496128263	1.6949497254167	-0.688598865262343	-1.01901060866713	0.0263246285377479	-0.759562237445294	2.49453189746734	-0.106429533532636	0.0911972255638081	-0.362459425850569	-0.681466285092988	0.532182116921938	-0.457910140493989	-0.905221463658363	-0.967152139511875	1.26653997672371	-1.38678637400889	-0.974447614722561	0.585567210542811
Jeotgalibacillus	0.346530351613924	0.0812023302926621	1.06069910579987	-0.267113073654827	1.43569706686899	-0.00858263231715605	-0.690905286655679	-0.132327601195136	-1.52375801244013	-0.543353174485999	-0.109388134294873	0.329909167559601	-0.346238280289095	0.649275471040133	-0.0619980030538863	-0.0863311057565179	2.16539150152333	0.488945924297583	-0.967651068635174	-2.09628064411946	-1.60084245567358	1.72130138487989	-0.0518469121432572	0.207664080838794
Jonesia	-0.325005861208897	4.51871303942318	-0.325005861208897	0.625526196262467	-0.325005861208897	-0.0402547424899554	-0.325005861208897	-0.325005861208897	-0.325005861208897	-0.325005861208897	-0.325005861208897	-0.325005861208897	-0.325005861208897	-0.325005861208897	0.505585899421523	0.0851623340062247	-0.325005861208897	0.155372775136703	-0.325005861208897	-0.325005861208897	-0.325005861208897	-0.325005861208897	-0.325005861208897	-0.325005861208897
Kangiella	2.8789808672885	0.752496203608019	-0.520939811596169	-0.324956382197573	-0.905801796561333	-0.483339900324864	-0.475855938456619	0.0308346236019235	-0.148382792806482	0.318458904287136	2.72037910238415	-0.749801004813789	-0.327288308204679	0.538291832009481	-0.397334205248584	-0.328170697369802	0.0793347661162439	-0.358708582970841	-0.522538014900544	-1.23420934034318	-0.910400226995408	-0.142674019176804	-0.38717560197613	0.898800324647343
Ketobacter	-0.389284641990714	0.0491512288704103	-0.00914393092050481	-0.462175186378978	-0.423965470514525	0.224667538669072	-0.115851850319925	0.211417253706881	-0.475222535119944	-0.318805430415185	4.38089792793169	1.06327751258701	-0.378992531142879	-0.467432949367517	-0.113780413061661	-0.508642521589724	-0.0404947766298235	-0.319135510172695	-0.349011834560857	-0.627585950435761	-0.436318562322443	-0.469742661427681	0.109420345997553	-0.133245051391796
Ketogulonicigenium	-0.763517372249386	-0.498403840120577	0.15597508127981	-0.437670384538715	-0.39333128815737	-0.762124071990362	0.66785500082743	0.840253308681124	1.06967903772173	-0.945763262092327	-0.945763262092327	-0.589746532153686	3.36573608866224	-0.327000228569188	-0.124043356737237	0.7544070029309	-0.945763262092327	-0.441032073424914	-0.471143849774403	1.43112412318703	-0.945763262092327	-0.41223650348932	0.155247185445598	0.563025720838614
Kibdelosporangium	-0.106663681344946	1.27383726327485	0.752445577427195	-0.496522540676	3.94224366877668	-0.285795837644877	-0.779932250738851	-0.112846148748368	-0.399710586449563	-0.751818213538445	-0.22141680463438	0.256099631810711	-0.446899497829569	-0.5443877106597	-0.505685333447972	-0.491636508504696	-0.496185384695509	0.00758641325795853	-0.705838531270057	0.611802104195961	0.834221585597818	-0.619046948954781	-0.465192071112303	-0.248658194091165
Kineococcus	-0.634339688087227	-0.353070813206297	-0.634339688087227	0.14398236469733	2.24598273620133	0.0894007244416354	-0.634339688087227	-0.634339688087227	1.11207404235105	-0.634339688087227	-0.634339688087227	-0.634339688087227	0.131957768039339	-0.383361870348388	1.95969224162656	-0.0618422539884795	2.80449011939403	-0.634339688087227	-0.463554495909601	-0.634339688087227	-0.634339688087227	-0.223542997415357	-0.0244709969236589	-0.634339688087227
Kiritimatiella	-0.560326382530921	0.908402985357675	0.868284283795773	0.672795595437891	-0.397758399739492	0.916739257832228	-0.560326382530921	-0.560326382530921	-0.418778692214183	-0.560326382530921	-0.309882233918397	0.660429228168603	-0.560326382530921	-0.560326382530921	-0.560326382530921	-0.560326382530921	-0.560326382530921	3.94623653942604	-0.0816464020630639	-0.560326382530921	-0.560326382530921	-0.460697740117963	-0.128799284660678	-0.0117349294643017
Kitasatospora	0.417017112050627	1.65596077917569	0.793924077906496	0.605285508186543	-0.693965086385178	0.432010406954896	0.348037486065716	-1.28141483777714	0.292116124519388	-1.72797792033271	1.36582122494539	0.243215087953174	0.265083450310603	-0.798385104096307	0.295101405453251	0.411295995363564	1.80868446449179	0.318983525259258	-1.81782720943405	0.610951207996899	-0.66446181186072	-0.963156643245918	-0.489159577427747	-1.42713966607354
Klebsiella	-0.632688465906798	0.602315874817706	-0.328997670869798	-0.773005137206165	-0.011389017231661	-0.256094883162185	3.60697008283086	-0.816868976819601	0.588587412175186	-0.0707646367908085	0.304610392874106	-0.591191850011807	-0.178251729497919	0.118394247872421	-0.148819021888965	-0.245951813966396	1.45404270156263	0.605432285835178	-0.6528669243631	-0.603595036928335	0.522749491046003	-0.128719414033267	-1.68720172992605	-0.676696180411245
Kluyvera	-0.478926153663264	0.498522692399171	3.48553172708995	-0.658650428179207	0.060889478591811	-0.419957277126683	-0.389065597441329	0.398792887216807	-0.658650428179207	-0.658650428179207	2.20247348975465	-0.658650428179207	-0.658650428179207	-0.658650428179207	0.372282479067199	-0.191371614087083	-0.0947601198972224	-0.30773380155922	-0.403472349858125	1.03761229946188	-0.31203851622294	-0.32505918056315	-0.658650428179207	-0.523167445907996
Kocuria	0.287978136825745	-0.781831602156558	2.12584013942203	0.529960316306995	2.48281917181588	0.94557761905729	-0.672055440975861	0.0993507429067035	-0.816088329824651	1.41205015431804	-0.680557657042347	0.92407287647237	0.00854181098208892	0.04683698940864	-0.949932029557652	0.00543739839820479	-0.357023111037526	0.148283614505637	-0.261414535808956	-1.28087411036729	-0.233871467528563	-1.12993031279062	-0.612653604910838	-1.24051676841875
Komagataeibacter	0.498063048128181	0.329833291584831	-0.527983812138551	0.122861450729305	0.710100126482792	1.46252325823086	0.216372301667121	-1.82701040503851	-0.693672797349233	-0.371887592244013	0.407322744140415	0.542721053743772	0.0722410017767231	-0.427835994970772	-0.264793576826264	-0.495460636246011	0.175835210421272	-0.286735467422003	-1.3211231949238	2.88128133473045	-0.18250012034724	1.33253805251366	-1.15817770637832	-1.19451157026466
Kosakonia	-0.354857529930796	2.49878022831763	-0.49637950963363	0.153751641141467	-0.36524201777823	-1.04786440149786	-0.26711512483186	-0.208933494302122	-0.0871973249369844	2.08701313526784	1.45408865252229	0.694817581553255	-0.402932373667881	-0.309534382666162	-0.501237900853026	-0.565159020063493	-0.436220198020552	0.996854346843594	-1.305295925774	-0.0704583904718	1.20061611543003	-1.47197830768569	-0.530912076023586	-0.66460372293844
Kosmotoga	0.575082798928204	-0.0895672922250495	0.134298344128619	-0.724398385078439	-0.729299900169248	-0.557956658805807	0.173863729670907	-0.560739914176164	-0.174762189159529	-0.258661460103046	-0.980950769006136	-0.443350546429821	-0.198793162280949	0.0109710660732865	-0.3881522720459	0.431234773837544	0.171905755818372	-0.609018923932436	2.09740993815155	-0.980950769006136	-0.980950769006136	0.675396385216188	3.48030043294488	-0.0729102133447555
Kozakia	-1.18868590746062	-0.573755730053454	-0.411219474211324	-0.389386339694621	-0.352365652364281	-0.312318855374206	1.22108185874373	-0.345168406578182	0.841221897210376	-0.676450657581764	-0.468233800668717	0.375395857893352	-0.265324246717129	-0.0324225077451034	0.833515099555745	0.540717945240073	-1.18868590746062	-0.793957708311752	3.21686021130952	-1.18868590746062	0.916409830466071	-0.680061562273707	-0.242748004555717	1.16426796809297
Kribbella	-0.184694715740591	-0.866170911165181	-0.0568070859561894	2.35169933136804	0.0743470006720389	-0.0629876592833402	0.443264221670338	1.08539272731094	-0.866170911165181	-0.285763255930901	0.986150248504839	-0.866170911165181	2.96184084317702	0.00849275207671737	0.278035368703435	-0.125516639132037	-0.866170911165181	-0.135836404894084	-0.866170911165181	-0.866170911165181	-0.866170911165181	-0.866170911165181	-0.0933782892396436	-0.314871153985127
Kurthia	0.507393485656349	0.0605128860103579	-0.642561284786147	-0.534672447571289	-0.582531468694263	-0.43854077996924	-0.201012184030298	-0.344763148057626	-0.712320878791815	3.15292019898859	2.19215202177085	-0.269986693464849	-0.371758764193058	1.83742881492175	-0.301676598598242	-0.534786197484398	-0.158413479426559	0.153970372271512	-0.851936133020553	-0.851936133020553	-0.0996522154297847	-0.369189980832637	-0.693861793636373	0.055222401388281
Kushneria	0.428011744178957	-0.185868453197424	0.178209691549304	-0.422817056406117	0.505995004041272	0.608831720708707	-0.904294404046996	-0.49483369761469	-0.428077437726702	-0.391159477752489	0.253239576864161	-0.788416870163096	-0.517679834086955	-0.646198195538776	-0.742074875847293	0.010672608337438	2.21715901132047	-0.647789145516724	-0.611713415618199	-0.707648570394725	-0.237956964210956	3.45602102293734	0.487317156999579	-0.418929138816086
Kutzneria	-0.595337268087137	1.40094466825941	1.19813690871004	-0.491887258855551	0.352921217666335	-0.668985533651312	-0.106801824134122	-1.32429663374222	-0.624523543502272	-0.920638781452081	-0.871413016017669	0.563890907085967	1.17730214839381	0.390105153579093	2.30923881723589	0.3181422791313	1.62993727502609	-0.0429748397182224	-1.32429663374222	-0.489990493817485	-0.676169229865152	0.565738079354692	-0.444745764114969	-1.32429663374222
Kyrpidia	0.382595172312192	2.35460869880845	1.52614897134349	0.0584919941682288	-0.464634680227959	0.635490840544614	-1.35019271006918	0.076564389171915	-0.705908515441196	-0.170566987815289	2.26882919784816	0.459751240331863	-0.939654505997037	-0.291087123661826	0.0954573346486196	-0.919491146706074	0.396455315546393	-0.528716648924809	-1.35019271006918	-0.409068510017882	-1.35019271006918	0.354607980712669	-0.531259515108775	0.401964628671788
Kytococcus	0.791540162466978	-0.126408250139842	1.20111084473306	-0.408706123184454	0.136605654392225	0.0413352439633607	0.831364514360825	-0.45060598795466	-0.00883307786205478	-0.714112841715582	-0.714112841715582	-0.165942690207218	-0.19432396650797	-0.1806215130666	-0.204656675983681	0.42948873747521	-0.714112841715582	3.96229319396429	-0.714112841715582	-0.714112841715582	-0.714112841715582	-0.714112841715582	-0.215695281241754	-0.43915489319864
Labilibaculum	-1.0333649471356	1.56689856463988	-0.791306312275605	0.157067223682833	-0.545859604819836	-0.916360106172468	2.88350774685887	-0.382732298413262	-0.392452022066175	0.286430280836174	-0.519337249766895	2.14446013460999	-0.0235663882188168	-0.386256262554083	0.552246675833501	-1.12438857869302	0.127183706187784	-0.665729985720763	-0.567126297059256	0.0414440389171386	0.843383127532225	0.0165095637588676	-0.861541321514367	-0.409109688447126
Labrenzia	-0.781157731065337	2.47130306220288	0.291983789560263	-1.30498672100985	-0.95466671345387	-1.21934543000628	-0.92501571176555	0.0936301620719969	-0.380621275766663	-1.00132543238406	-0.458415496334009	0.301424218212477	0.0513854137949069	0.642719988807315	0.929111896448544	0.448153837657511	-0.85269760699819	1.26162823061927	-0.208532124064424	-0.604694692433888	0.817037287533726	-1.17599403475114	0.925726273072004	1.63334881005237
Lachnoclostridium	-0.645466588442682	1.47530857313795	1.31505950033782	-1.02999208046685	0.238463283424416	-0.793462916611566	-0.26607076787058	1.07467663359288	-1.08129042873829	0.475805165411683	1.04829482465229	-0.987585137244832	-0.825570609835217	-1.62286398984394	0.415143875080968	-0.74095938395383	1.39310713018048	1.48486478542874	-1.11024896224537	-1.31997462957513	0.21756441925706	-0.136911351820196	0.703216284402515	0.718892371741679
Lachnospira	0.659407408694009	-0.0390237318923613	0.00391647751249849	0.292144003383119	-0.922359532420183	1.21856684327897	-0.981610845932321	-0.636090239411859	-0.734812963980251	0.673195363169422	3.06572883898588	-1.23402671142656	-0.631912919928174	0.373663036667561	-0.414938694992492	-0.232224526461542	0.164903890097973	1.30807739372433	-0.0765936164307591	0.386409704277404	0.0614278300723337	-1.48723593904412	-1.31722391212929	0.500612844186405
Lacimicrobium	1.59602239924119	-1.42128202329564	0.309340189883543	-0.353635103640391	-1.01774488987992	0.178626105730606	-0.647971442785582	0.0093938344144169	-0.674487258543746	1.82620366215634	1.44558506121	0.812422328165277	-0.720106413315784	-0.613574571585215	0.801712967138746	-0.967543866137486	-0.584545579453668	-0.990260108020338	1.29585297166475	-1.06841729198881	0.891527852738042	1.19922435224655	-1.14376124975334	-0.162581926189558
Lacinutrix	-0.138922179833547	0.217452024561856	0.142919546466912	-0.522120595279048	4.11506511964366	-0.427806372051578	-0.180766097267199	0.122140785594164	-0.653813229654646	-0.653813229654646	-0.311144038331816	-0.556765276009722	-0.202608906606732	0.17932796849195	-0.278273959760203	-0.653813229654646	0.00664188065674762	-0.262044501356508	-0.317770581225475	-0.653813229654646	-0.653813229654646	-0.341549830387497	1.48379055436192	0.54150060660535
Lacrimispora	-1.19108190746826	0.943838755414072	0.663759608667043	-0.920357626948664	0.584220511914598	-1.6042773207283	-1.18464542543929	1.15270089833628	-1.05820546928822	0.477129750077316	-0.20992500673189	0.595032008169481	-0.945291144842923	0.129216760377981	0.163539055503364	-0.741832040007281	0.570673248060025	0.683515712330167	-0.483704471021478	0.375353776773267	1.52473160452603	-1.91673486003425	1.69354662675198	0.698796955608952
Lacticaseibacillus	0.462082617034066	0.0578782072325045	0.21638137043486	-0.779285639354286	0.979411896536139	-0.36427331124572	0.39274607507082	-0.465405942238645	-0.898246215057946	0.967928074330469	3.47240662335585	0.661786855125938	-0.110451098122317	-0.292457921077731	-0.427562792163392	0.0236719382939042	-0.393508254235521	-0.600466454518731	-1.1345172896379	-1.5273230568764	-0.0546256405603851	-0.833132794465178	-0.419552054250225	1.06651480638981
Lactiplantibacillus	-0.864074449271544	1.19530036502258	0.498909150486691	0.116043366383438	0.339999797372793	0.0720103894664443	-1.05406287436877	-0.232928069715557	-0.545423521593005	0.217886796750987	-0.407733328959738	3.64059439372639	-0.773352396312283	0.199027740865992	-0.410166195576243	-0.612195204167512	0.216703175793048	1.42404551253846	-0.913527106405068	-0.422005985951088	-0.399667946359545	-0.467730178904106	-0.923634736239482	0.105981305417116
Lactobacillus	1.20508710695702	0.101393414791349	0.109915504523539	-0.0541523195959071	-0.0507684268666816	0.504011878278915	-0.432586027535534	-0.362791917738969	1.94324523786282	1.26750545390812	-1.81510329228151	0.697911967864587	-0.0710577781889772	0.811392958000571	-0.111895090221463	-0.596083826505543	1.53652163866138	0.657002378282871	-1.37236401872288	-0.339211074404511	-0.829370722970897	-0.465138726345604	-2.24693662853469	-0.0865276892179841
Lactococcus	-0.890581216977946	0.638199720208626	1.9215305450391	-1.82312592834192	0.0858731230694682	-1.5416415568939	-0.0663021820577948	-0.130672651461692	-0.656075755327165	0.326183711044204	-0.376276317677009	2.2317860177742	0.342579904944458	-0.0573918565003643	-0.419642820218602	-0.909074377646674	0.783828766206233	-0.0570786687123729	0.833658118602142	0.958708156251535	0.544619572776303	-1.67666058684544	-0.387617475070618	0.325173757815226
Lacunisphaera	0.152548598391906	0.938292158303438	0.789098592538876	0.285450234340797	-0.543130795227564	-0.33784109407244	0.279527836884409	1.0656401840413	0.974950678752396	-0.579224331372175	1.74629474474871	-1.3616077497691	0.0665014200532909	1.05614885819232	0.285707650683218	1.94860528837991	-0.70741318053585	0.335915459325959	-1.3616077497691	-1.3616077497691	-1.3616077497691	-0.70001989173509	-0.249013662847936	-1.3616077497691
Lancefieldella	-0.195986992185444	0.159723580448187	-1.15116919130137	1.4937836269477	2.14239062684859	-0.636571026842512	-0.242773249437791	0.649565491691899	-0.50925044493607	-1.11690222723436	0.601330073978658	2.08204873571691	-0.522607649419127	0.377321331818156	1.21215835905687	-0.206301604942329	-0.0303113934244205	-0.700483120517134	-1.04459494198739	-0.409429326661303	-0.947509123480253	-1.02188750300708	-1.01114134676144	1.02859731563105
Laribacter	0.253400668844798	0.312205884949791	1.59342573656294	0.145193532065896	-0.177400186371363	1.87603259715606	-0.715889374830774	-1.02367548772738	-0.642959431630954	-0.691264670550623	-1.02367548772738	-0.233696416076782	0.0915644960244464	-0.229622532677132	-0.28280030881899	1.18225651449247	2.91516077108066	0.00601669876918821	-0.597476576224097	-1.02367548772738	-0.25719551294126	-1.02367548772738	0.28124572798408	-0.73349566689884
Latilactobacillus	0.372945091738789	0.279174988570425	-0.794756230297758	0.300236698518744	-0.782122554467508	-1.23782599489081	-0.599554691366241	0.535812873310484	-0.637459856591429	0.702958496125415	0.789601488788453	2.84888854043855	-0.969453838558131	0.927465556236119	0.725423480509792	0.295158368273876	0.486545811695163	0.111362505985192	-1.62984253152509	-0.957387944856346	-0.94865701744061	-0.84048797495516	1.30675037258478	-0.284775637826688
Lawsonella	0.0413657308258216	-0.351980400555393	0.595260166915784	-0.910340009218548	1.85647318951982	-0.0624023523585662	-0.535201075973028	2.36724521202652	-0.687576331528598	-0.0880687998547166	-1.36629625271807	-0.0550480193331771	1.10708788379216	-0.0369796299758062	-0.141869108593186	1.13831473369448	0.273772874178179	1.61183071175349	-0.451971800957342	-1.36629625271807	-1.36629625271807	-0.555881266301579	-0.613486522609224	-0.401656427292885
Lawsonia	0.26615166861006	-0.708175329245346	0.953010768783064	0.967153952924815	-0.708175329245346	-0.708175329245346	1.41472225325492	-0.708175329245346	-0.708175329245346	-0.708175329245346	3.49005308214858	0.0635873453504797	-0.708175329245346	-0.708175329245346	-0.0736015683947309	0.260216043924724	0.224942046310796	0.86049121558038	-0.708175329245346	0.12149511623957	-0.0501179737885018	-0.708175329245346	-0.708175329245346	-0.708175329245346
Leadbetterella	0.872127028682288	1.04492401496263	0.730935883549177	-0.299979976824686	-0.745029811841513	-0.298376144232509	0.150486387396172	-0.328223933098436	3.85553497266999	-0.267237918952384	-0.431333599194001	0.397504938263087	0.216140646770978	-0.58985839769997	-0.288314846052461	-0.610445172850818	0.583554391305005	0.349152949138938	-0.616412352783917	-0.745029811841513	-0.745029811841513	-0.745029811841513	-0.745029811841513	-0.745029811841513
Leclercia	-0.255480626294265	-0.5771258909195	0.159083744329126	-1.09951594547736	3.31288670243686	-0.471187237736285	1.65959356857286	-0.243710464747193	-0.430241307810953	1.63822772761949	-0.780330776044135	-0.502962395054696	0.0345648592292677	-0.182481582465642	-0.235636795079052	-0.687800532894875	-0.856266137495514	-0.285797556370089	0.545443462193484	-0.239220616188337	-1.2002243860693	0.506124736390638	0.394279223681984	-0.202221773806511
Legionella	0.766871024780377	-0.109861104239154	-0.116811637116529	0.178666380483102	1.59359447592257	-0.121619355624244	0.438762834469624	-1.05289344291875	-0.95561274166477	3.044645332486	0.320318648399491	0.356618080629903	0.149843307216665	-1.56446036934805	-0.546114839082795	-0.662390739711028	-0.880802991989012	-0.173491893773854	-0.975291974252118	0.806648372394993	-0.224136362225173	-1.29821924419575	0.836549476043614	0.189188763314893
Leifsonia	-0.630203232109085	1.12601367018267	1.92204725407589	0.16670571870273	-0.492391206563122	-0.961531225579278	1.05849888711798	0.422945623060041	-0.745057970000858	-0.451432822035416	-0.532238045778503	1.18797633692023	1.5842285461548	-0.364270416998143	-0.780740102598358	-0.567494976334346	0.265901403936052	-0.62307703067677	-1.38259764107623	-1.80827542431504	-0.61051413404707	1.7277751920113	0.213873022742877	0.273858573207635
Leisingera	0.189924768702775	0.194396039809607	1.11625902906699	-0.0811521823428485	0.233223115934039	-0.305731537968314	-0.203795416506861	-0.860421341534999	-0.378317104527304	-0.562839459069155	-0.603518930615387	-0.0371253963606243	-0.508937795201618	0.0597489274965633	0.912330564341482	-0.439842371394964	-0.573475377027319	0.203041684230388	-0.581861014303195	4.09272565517089	-0.292979099776166	-0.860421341534999	-0.141462745975881	-0.569768670613105
Lelliottia	0.546926705893645	-0.0156622220119489	-0.708850702287324	-0.639602176072035	0.506552841809062	-0.843121394840681	-0.494976942022575	-0.716885911532025	-0.309995542826942	-0.949193694780584	1.75778448013631	0.181425388237211	0.429976537906759	-0.477804578098703	-0.500344801492356	-1.01591775836193	-0.171914635406555	0.784072475474997	-1.1210265114447	0.198630489666405	3.36592579343837	0.624324829259363	-0.712647422497128	0.28232475185337
Lentibacillus	-0.61037879247225	0.035539385926653	0.237957901872276	-0.492802335760449	2.18375057754112	-1.53954239099463	-0.760435698027881	0.010017846209357	-0.939110931541333	-0.950871781761924	-1.34777089541236	0.627632459047109	-0.464570145309347	0.757290399342164	0.0836752245822219	-0.328682549483925	0.987339808805435	0.633131774319082	-1.19154630646428	-0.746854399131332	0.00903634380235705	1.25831432110751	2.14720340021579	0.401676783588627
Lentilactobacillus	0.794798638040239	-0.174106054120716	0.0375273472338496	0.306427203594552	-0.886094749601662	-0.949093092659171	-0.757581306094392	0.13561341951439	3.49986020486625	0.752516238503628	0.888926489345416	1.2160841760339	-0.456401162081832	0.61651450222694	0.228413138250879	0.171880097209014	-0.984162523632221	-0.355062287193277	-0.533084465737605	-0.752055591984235	-0.757407795910589	-0.384388666796327	-1.11919508028907	-0.539928678717968
Lentzea	0.0114565400610029	1.29390760115934	0.660868273529478	-0.904093520486279	1.01611663314115	-0.559290013832678	-1.04571381545535	0.03756369288782	-0.299503796470899	-0.446201889560763	-0.805145101992542	-0.0676867340597893	-0.380967493905897	1.25292292578246	0.158555858646174	-0.150388502855018	-0.579775268445508	-1.04571381545535	-0.528583822006156	-0.0149727569675009	3.4496924931116	-0.793230677842513	-0.701895398442525	0.442078589459733
Leptolyngbya	0.706458751430227	0.185514310599212	2.10814388065344	-0.941606091494364	2.48350477782958	1.28838300825412	-0.184490567030038	-0.537189929647923	-0.855975972543652	-0.3337739077678	-1.00843090181355	-0.361595829464182	1.07889434522457	-0.557696945557637	0.566573129312221	0.317100199222309	-0.990935672087217	-0.712495186590983	-0.95868588814579	0.383317341915954	-1.50455118176966	0.365377965412619	-0.284341325235813	-0.251498310705644
Leptospira	0.170543430705111	1.18956312491683	-0.23556737123542	1.949859310988	-0.696542573378357	-0.842699436558067	-0.827772309530902	-0.17781783710664	0.20597947713478	-1.20266796503611	1.45447019186045	0.519168439174449	-0.74343923741415	0.121622949706015	0.347166369766256	-0.0498201481715193	0.550456548383736	-0.637869170603126	-0.802676906755172	-1.45280713304878	1.60839067923861	-1.29714531154886	-0.825532379301539	1.67513725781441
Leptospirillum	1.30469318644599	-0.146972461926095	0.614479406555569	-0.932840769418184	-0.714288238374156	-0.402064893051534	-0.4978009144918	0.701544546680476	-0.602947091782228	-0.603145759936047	0.0619956021742227	0.549993333317595	-0.476185343886411	-0.150247922410219	0.726541401017841	3.31719254304104	0.173407527300736	-0.68262655292429	-1.63295829545452	1.20703588695628	-0.123552503698061	-0.917328384436044	-0.501347790282899	-0.272576511417245
Leptothrix	-0.238120926254109	-0.335972443285465	0.373247096713717	0.140990727239844	4.22751141548765	-0.360752754919293	-0.228772538642322	-0.54646954628557	-0.174164993182071	-0.358442738501262	-0.54646954628557	-0.282144086260848	-0.54646954628557	-0.304994996124283	-0.306026689781338	0.946423291240983	-0.54646954628557	-0.54646954628557	0.189615696756975	0.0542496917764617	-0.54646954628557	-0.483356845556352	0.965997917290702	-0.54646954628557
Leptotrichia	0.347717068733242	0.830796286169358	0.0279085269461319	-1.12214700503887	2.24530395907729	-1.22057911222699	-1.09198484019852	-0.484356101117116	1.1045935755115	-0.0589159640575101	1.05135133685111	0.0754763601384719	-0.800142909830176	0.00472606960184798	-0.504083062021747	-0.454482692233163	1.43808274092847	0.123452102798558	-1.13234708017236	-0.485466895631466	0.230610800475496	-1.5513178838615	1.82142942565242	-0.395624706494487
Leuconostoc	-0.088563658933102	-0.36792263183589	0.50372680156325	-0.936600216888366	0.458798367457067	-0.932723304400132	0.194628490000233	-1.04682667822676	0.094859523812325	1.13317055792609	-0.196245366710225	2.18493644723931	-0.85480740397265	1.97067976482612	-0.491363015592691	-0.664418280416384	0.484183631731884	-1.13614533172623	-0.197844913381081	1.61590527444562	-1.22321605086533	-1.33588025062513	0.807442722954922	0.0242255216171619
Levilactobacillus	-0.422395041741004	1.32985703621737	1.94785052815475	-1.43538246529016	0.930912502303507	-0.220124470556117	1.96678266902776	-0.358263958333877	0.225064676091657	0.935495398905264	-0.843227866086985	-1.98708785078931	0.137096366929893	0.896951123050687	0.191326043717872	-0.89474933878666	-0.348960816285724	-0.133873085811104	-1.18172492101654	-0.113301874967871	0.239680667782698	-1.15330102027396	-0.0305443716068679	0.32192006936471
Liberibacter	-0.690816682258926	0.607194242402245	-0.690816682258926	0.906201635360332	-0.203672086090966	2.12308860180888	-0.690816682258926	1.18767080755862	-0.690816682258926	-0.690816682258926	-0.690816682258926	2.98636767548992	0.08828336608741	-0.690816682258926	0.329195670515986	-0.690816682258926	-0.324965003405673	1.01722335564907	-0.37932244592852	-0.438935668695965	-0.299346645903157	-0.690816682258926	-0.690816682258926	-0.690816682258926
Ligilactobacillus	-0.500147212341202	0.0911611352160231	-0.740287533007353	-0.417095616451611	0.258153235795997	-0.0677224064031725	-0.281195051475903	-0.553036940289894	3.96335850636939	-0.719073910982116	0.413835383063455	1.1869554918738	-0.490837895280703	-0.193951924135918	-0.305892111574078	-0.449624552363466	0.484508273506838	1.21669773716516	-0.590389313439108	-0.458311437299161	-0.405125292054151	-0.609840429848152	-0.533874684423096	-0.298263451621591
Limnochorda	-0.473761430315026	-0.464656852592336	0.860176958914688	-0.534122712583712	2.90789573963843	-0.332315164653902	-0.67775635403673	-0.510941803026558	-0.642635298000494	-0.809814936779463	-0.783877550698305	1.95463598979598	-0.113623272467931	-0.205984732265889	-0.0831419628575152	0.110335265009623	0.0349860464632301	-0.00849729486066907	-0.683721472345838	2.2979743361701	-0.327844034008002	-0.643301840896987	-0.53560418585344	-0.334403437749245
Limnohabitans	-0.27966555491465	-0.330322287575589	-0.463829649585601	-0.131365931742093	0.364960050997325	-0.00452422625131697	-0.215347180534944	-0.364401991026476	4.5332303331789	0.0545900943293296	-0.417234015134252	-0.463829649585601	0.361730578930528	-0.239702368354478	-0.201615948520113	-0.463829649585601	0.328601073026244	-0.163435678591424	-0.300303130052486	-0.247985560304103	-0.463829649585601	-0.463829649585601	-0.405295457005819	-0.0227645525265774
Limosilactobacillus	3.04204956642401	-0.17207460143328	-0.746320760783237	-1.29221003213589	-0.409030639550047	0.301267598028159	-0.913106489327126	0.0937962892747471	0.720444247776274	0.296533332917042	2.31051998818921	0.128933044615293	-0.212541356199936	0.18502374089905	-0.244363367784534	-0.490777719907587	-0.117296154822536	-0.768020391417509	-0.572479460853298	-0.58638618196266	1.18814980751229	-0.266140840764804	-1.05408803954985	-0.421881579143774
Listeria	-0.825937684812462	1.06556591475831	1.98410112139211	-1.50646613178331	-0.070150097416405	-1.1736726841922	-1.22929112765741	0.0224792029825582	-0.561085695468087	-0.041114707861822	0.591921220294059	0.549444035181828	-1.09438015409647	0.22786191098229	0.600589054240178	-0.595998571394314	1.373230071284	0.168202790159329	-0.829068674895337	-0.766285418266428	0.826301743573762	-0.933612282542411	2.095234293618	0.122131871920245
